title;link;rub_price;year;mileage;engine_capacity;hp;fuel_type;gearbox;carbody;city;ad_living_time;transmission;color
29.0;https://auto.ru/cars/used/sale/chery/tiggo/1103908460-0836d352/;230000.0;2008.0;118000.0;1.8;132.0;0.0;1.0;3.0;125.0;1 час назад;1.0;2.0
12.0;https://auto.ru/cars/used/sale/skoda/octavia_rs/1105129012-69fee8ba/;1130000.0;2010.0;173000.0;2.0;200.0;0.0;3.0;7.0;104.0;1 час назад;1.0;1.0
48.0;https://auto.ru/cars/used/sale/vaz/vesta/1103212612-2daab34b/;570000.0;2017.0;95000.0;1.8;122.0;0.0;3.0;15.0;113.0;1 час назад;1.0;11.0
49.0;https://auto.ru/cars/used/sale/volkswagen/tiguan/1105133762-0f981ea6/;2310000.0;2020.0;69000.0;2.0;115.0;1.0;3.0;3.0;104.0;7 минут назад;1.0;11.0
47.0;https://auto.ru/cars/used/sale/datsun/on_do/1105067190-737d925d/;500000.0;2014.0;71000.0;1.6;82.0;0.0;3.0;15.0;104.0;47 минут назад;1.0;13.0
55.0;https://auto.ru/cars/used/sale/hyundai/creta/1104042161-fbaa02cf/;1510000.0;2019.0;76000.0;1.6;121.0;0.0;3.0;3.0;104.0;1 час назад;0.0;9.0
12.0;https://auto.ru/cars/used/sale/skoda/octavia_rs/1105129012-69fee8ba/;1130000.0;2010.0;173000.0;2.0;200.0;0.0;3.0;7.0;104.0;1 час назад;1.0;1.0
11.0;https://auto.ru/cars/used/sale/haval/f7/1105250474-3cc2e0ef/;2110000.0;2020.0;14000.0;2.0;190.0;0.0;2.0;3.0;113.0;1 час назад;1.0;8.0
48.0;https://auto.ru/cars/used/sale/vaz/largus/1104945349-945d546e/;590000.0;2014.0;126000.0;1.6;84.0;0.0;3.0;16.0;104.0;1 час назад;1.0;0.0
48.0;https://auto.ru/cars/used/sale/vaz/vesta/1103212612-2daab34b/;570000.0;2017.0;95000.0;1.8;122.0;0.0;3.0;15.0;113.0;1 час назад;1.0;11.0
49.0;https://auto.ru/cars/used/sale/volkswagen/passat/1104918246-6ee85f9c/;3070000.0;2021.0;1000.0;2.0;190.0;1.0;2.0;15.0;104.0;1 час назад;1.0;9.0
36.0;https://auto.ru/cars/used/sale/bmw/3er/1105116146-5927f479/;970000.0;2010.0;209000.0;3.0;306.0;0.0;3.0;2.0;104.0;1 час назад;2.0;11.0
62.0;https://auto.ru/cars/used/sale/hafei/simbo/1105180000-b2a70362/;60000.0;2007.0;168000.0;1.3;85.0;0.0;3.0;1.0;114.0;8 минут назад;1.0;8.0
61.0;https://auto.ru/cars/used/sale/ford/explorer/1105014022-28066300/;2920000.0;2017.0;106000.0;3.5;345.0;0.0;1.0;3.0;104.0;22 минуты назад;0.0;1.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1105267835-1ed30add/;710000.0;2014.0;91000.0;1.6;105.0;0.0;1.0;15.0;113.0;57 минут назад;1.0;3.0
61.0;https://auto.ru/cars/used/sale/ford/ecosport/1104002442-53249159/;1110000.0;2018.0;71000.0;1.5;112.0;0.0;3.0;3.0;125.0;1 час назад;1.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/picanto/1104982540-2503d902/;850000.0;2017.0;79000.0;1.0;100.0;0.0;3.0;1.0;114.0;1 час назад;1.0;11.0
18.0;https://auto.ru/cars/used/sale/renault/duster/1104774567-5f35c6d3/;860000.0;2015.0;129000.0;2.0;143.0;0.0;1.0;3.0;113.0;1 час назад;0.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/creta/1104042161-fbaa02cf/;1510000.0;2019.0;76000.0;1.6;121.0;0.0;3.0;3.0;104.0;1 час назад;0.0;9.0
47.0;https://auto.ru/cars/used/sale/datsun/on_do/1105067190-737d925d/;500000.0;2014.0;71000.0;1.6;82.0;0.0;3.0;15.0;104.0;47 минут назад;1.0;13.0
15.0;https://auto.ru/cars/used/sale/kia/sportage/1104994858-7a763807/;940000.0;2011.0;164000.0;2.0;177.0;1.0;1.0;3.0;30.0;1 час назад;0.0;11.0
32.0;https://auto.ru/cars/used/sale/dodge/stratus/1104059830-df7ad8c2/;210000.0;2004.0;228000.0;2.7;203.0;0.0;1.0;15.0;125.0;1 час назад;1.0;8.0
55.0;https://auto.ru/cars/used/sale/hyundai/ix35/1104968475-8576fa04/;1050000.0;2014.0;139000.0;2.0;150.0;0.0;3.0;3.0;122.0;1 час назад;1.0;1.0
7.0;https://auto.ru/cars/used/sale/porsche/macan/1105262716-5ea7a4d2/;;2015.0;115000.0;2.0;237.0;0.0;2.0;3.0;135.0;NODATA;0.0;5.0
57.0;https://auto.ru/cars/used/sale/uaz/patriot/1104709794-b5ebdb68/;480000.0;2014.0;103000.0;2.7;128.0;0.0;3.0;3.0;113.0;1 час назад;0.0;1.0
40.0;https://auto.ru/cars/used/sale/citroen/c4/1104894392-a68fa86c/;1060000.0;2017.0;44000.0;1.6;115.0;0.0;1.0;15.0;113.0;1 час назад;1.0;11.0
22.0;https://auto.ru/cars/used/sale/lifan/myway/1105119653-4c47bd63/;830000.0;2018.0;79000.0;1.8;125.0;0.0;1.0;3.0;114.0;1 час назад;2.0;11.0
51.0;https://auto.ru/cars/used/sale/nissan/qashqai/1104934259-429be276/;1380000.0;2014.0;184000.0;2.0;144.0;0.0;0.0;3.0;104.0;22 минуты назад;1.0;9.0
15.0;https://auto.ru/cars/used/sale/kia/sportage/1104736120-2cbd0ed2/;1010000.0;2013.0;202000.0;2.0;150.0;0.0;3.0;3.0;104.0;23 минуты назад;0.0;5.0
51.0;https://auto.ru/cars/used/sale/nissan/almera_classic/1105295882-541473c2/;340000.0;2007.0;228000.0;1.6;107.0;0.0;3.0;15.0;113.0;1 час назад;1.0;1.0
8.0;https://auto.ru/cars/used/sale/land_rover/discovery/1105209084-8017b0b5/;2240000.0;2014.0;115000.0;3.0;249.0;1.0;1.0;3.0;104.0;1 час назад;0.0;1.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/outlander/1104240612-191a6224/;1570000.0;2017.0;90000.0;2.4;167.0;0.0;0.0;3.0;104.0;3 часа назад;0.0;11.0
48.0;https://auto.ru/cars/used/sale/vaz/2170/1104967646-e012d6c9/;370000.0;2013.0;158000.0;1.6;106.0;0.0;3.0;15.0;113.0;1 час назад;1.0;5.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105204333-1a9181cb/;710000.0;2015.0;151000.0;1.4;107.0;0.0;1.0;15.0;104.0;47 минут назад;1.0;0.0
61.0;https://auto.ru/cars/used/sale/ford/focus/1105014020-c2a1220c/;460000.0;2008.0;183000.0;1.4;80.0;0.0;3.0;15.0;104.0;22 минуты назад;1.0;14.0
15.0;https://auto.ru/cars/used/sale/kia/ceed/1105040177-e79cd9b9/;740000.0;2014.0;230000.0;1.6;135.0;0.0;3.0;1.0;5.0;1 час назад;1.0;9.0
55.0;https://auto.ru/cars/used/sale/hyundai/accent/1104961754-3a726493/;230000.0;2008.0;142000.0;1.5;93.0;0.0;1.0;15.0;125.0;1 час назад;1.0;3.0
49.0;https://auto.ru/cars/used/sale/volkswagen/tiguan/1105048479-ed900b3b/;1070000.0;2012.0;118000.0;1.4;150.0;0.0;3.0;3.0;104.0;22 минуты назад;1.0;11.0
18.0;https://auto.ru/cars/used/sale/renault/duster/1103854477-be271561/;630000.0;2014.0;176000.0;2.0;135.0;0.0;1.0;3.0;113.0;1 час назад;0.0;11.0
36.0;https://auto.ru/cars/used/sale/bmw/x3/1105095364-d7b0a8d2/;1710000.0;2013.0;233000.0;2.0;184.0;1.0;3.0;3.0;5.0;1 час назад;0.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1104758798-1d998841/;810000.0;2018.0;145000.0;1.6;123.0;0.0;1.0;15.0;104.0;23 минуты назад;1.0;11.0
50.0;https://auto.ru/cars/used/sale/chevrolet/niva/1104689715-ddf7bb9c/;620000.0;2018.0;55000.0;1.7;80.0;0.0;3.0;3.0;122.0;1 час назад;0.0;5.0
12.0;https://auto.ru/cars/used/sale/skoda/octavia/1104848475-3bf758d1/;1930000.0;2021.0;15000.0;2.0;190.0;0.0;2.0;7.0;104.0;1 час назад;1.0;11.0
31.0;https://auto.ru/cars/used/sale/peugeot/408/1104679440-b4d6f9e4/;700000.0;2016.0;97000.0;1.6;114.0;1.0;3.0;15.0;113.0;1 час назад;1.0;8.0
61.0;https://auto.ru/cars/used/sale/ford/kuga/1105242449-54b78ed2/;1710000.0;2017.0;54000.0;1.5;182.0;0.0;1.0;3.0;125.0;1 час назад;0.0;8.0
31.0;https://auto.ru/cars/used/sale/peugeot/408/1104679440-b4d6f9e4/;700000.0;2016.0;97000.0;1.6;114.0;1.0;3.0;15.0;113.0;1 час назад;1.0;8.0
8.0;https://auto.ru/cars/used/sale/land_rover/range_rover_sport/1105011572-3ff0e259/;2580000.0;2013.0;93000.0;5.0;375.0;0.0;1.0;3.0;5.0;1 час назад;0.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105204333-1a9181cb/;710000.0;2015.0;151000.0;1.4;107.0;0.0;1.0;15.0;104.0;47 минут назад;1.0;0.0
57.0;https://auto.ru/cars/used/sale/uaz/pickup/1104639951-e97fffd6/;500000.0;2012.0;42000.0;2.7;128.0;0.0;3.0;6.0;125.0;1 час назад;0.0;6.0
51.0;https://auto.ru/cars/used/sale/nissan/qashqai/1104934259-429be276/;1380000.0;2014.0;184000.0;2.0;144.0;0.0;0.0;3.0;104.0;22 минуты назад;1.0;9.0
51.0;https://auto.ru/cars/used/sale/nissan/x_trail/1105162253-2b6b8a87/;1220000.0;2011.0;153000.0;2.0;137.0;0.0;0.0;3.0;104.0;22 минуты назад;1.0;8.0
15.0;https://auto.ru/cars/used/sale/kia/ceed/1105040177-e79cd9b9/;740000.0;2014.0;230000.0;1.6;135.0;0.0;3.0;1.0;5.0;1 час назад;1.0;9.0
48.0;https://auto.ru/cars/used/sale/vaz/2170/1104967646-e012d6c9/;370000.0;2013.0;158000.0;1.6;106.0;0.0;3.0;15.0;113.0;1 час назад;1.0;5.0
37.0;https://auto.ru/cars/used/sale/volvo/xc60/1104667164-29a58c92/;1210000.0;2011.0;139000.0;2.0;181.0;1.0;3.0;3.0;104.0;1 час назад;1.0;0.0
61.0;https://auto.ru/cars/used/sale/ford/focus/1105014020-c2a1220c/;460000.0;2008.0;183000.0;1.4;80.0;0.0;3.0;15.0;104.0;22 минуты назад;1.0;14.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1104639953-af37c8ef/;650000.0;2013.0;143000.0;1.4;107.0;0.0;1.0;1.0;125.0;1 час назад;1.0;3.0
36.0;https://auto.ru/cars/used/sale/bmw/x3/1105095364-d7b0a8d2/;1710000.0;2013.0;233000.0;2.0;184.0;1.0;3.0;3.0;5.0;1 час назад;0.0;1.0
7.0;https://auto.ru/cars/used/sale/porsche/cayenne/1104972690-3d776118/;1350000.0;2007.0;113000.0;4.8;405.0;0.0;3.0;3.0;21.0;1 час назад;0.0;1.0
49.0;https://auto.ru/cars/used/sale/volkswagen/tiguan/1105048479-ed900b3b/;1070000.0;2012.0;118000.0;1.4;150.0;0.0;3.0;3.0;104.0;22 минуты назад;1.0;11.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/pajero_sport/1104651331-59a6debd/;3270000.0;2019.0;69000.0;2.4;181.0;1.0;3.0;3.0;104.0;1 час назад;0.0;1.0
12.0;https://auto.ru/cars/used/sale/skoda/octavia/1104848475-3bf758d1/;1930000.0;2021.0;15000.0;2.0;190.0;0.0;2.0;7.0;104.0;1 час назад;1.0;11.0
27.0;https://auto.ru/cars/used/sale/mercedes/v_klasse/1105050135-da2859a0/;;2015.0;165000.0;2.1;163.0;1.0;1.0;17.0;135.0;NODATA;0.0;1.0
40.0;https://auto.ru/cars/used/sale/citroen/c4_aircross/1104957419-7ccbee1c/;1080000.0;2014.0;160000.0;2.0;150.0;0.0;0.0;3.0;104.0;1 час назад;0.0;5.0
12.0;https://auto.ru/cars/used/sale/skoda/octavia/1104990305-61c10916/;890000.0;2010.0;162000.0;2.0;140.0;1.0;3.0;16.0;125.0;1 час назад;0.0;3.0
61.0;https://auto.ru/cars/used/sale/ford/mondeo/1105158625-90a7d25d/;650000.0;2012.0;138000.0;2.0;115.0;1.0;3.0;15.0;104.0;2 часа назад;1.0;8.0
26.0;https://auto.ru/cars/used/sale/toyota/camry/1104159843-8a774bf3/;1920000.0;2019.0;47000.0;2.5;208.0;3.0;0.0;15.0;104.0;3 часа назад;1.0;11.0
26.0;https://auto.ru/cars/used/sale/toyota/corolla/1105234280-5ea9ff18/;1450000.0;2017.0;34000.0;1.6;122.0;0.0;0.0;15.0;48.0;49 минут назад;1.0;2.0
15.0;https://auto.ru/cars/used/sale/kia/ceed/1105251087-8e80bac0/;850000.0;2012.0;165000.0;1.4;100.0;0.0;3.0;16.0;5.0;1 час назад;1.0;2.0
8.0;https://auto.ru/cars/used/sale/land_rover/range_rover_sport/1105171177-3246467f/;3210000.0;2015.0;214000.0;5.0;510.0;0.0;1.0;3.0;104.0;23 минуты назад;0.0;8.0
55.0;https://auto.ru/cars/used/sale/hyundai/santa_fe/1104166645-84112dc7/;1950000.0;2016.0;207000.0;2.2;200.0;1.0;1.0;3.0;113.0;1 час назад;0.0;3.0
50.0;https://auto.ru/cars/used/sale/chevrolet/cruze/1103928933-e7db5810/;690000.0;2013.0;186000.0;1.4;140.0;0.0;1.0;16.0;5.0;1 час назад;1.0;2.0
36.0;https://auto.ru/cars/used/sale/bmw/x7/1105256961-0c10ea53/;8250000.0;2020.0;48000.0;3.0;340.0;1.0;1.0;3.0;135.0;4 часа назад;0.0;1.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1103833009-cf2f5f52/;590000.0;2017.0;298000.0;1.6;105.0;0.0;1.0;15.0;113.0;1 час назад;1.0;7.0
49.0;https://auto.ru/cars/used/sale/volkswagen/caravelle/1105157349-110975d2/;2010000.0;2014.0;176000.0;2.0;180.0;1.0;3.0;17.0;125.0;1 час назад;1.0;5.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1104939328-f8c08a9b/;1570000.0;2021.0;2000.0;1.4;100.0;0.0;1.0;1.0;105.0;57 минут назад;1.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1104873022-f92e6efc/;800000.0;2017.0;121000.0;1.4;100.0;0.0;1.0;15.0;104.0;1 час назад;1.0;8.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105133842-fe18d745/;700000.0;2014.0;154000.0;1.6;123.0;0.0;3.0;1.0;5.0;1 час назад;1.0;11.0
52.0;https://auto.ru/cars/used/sale/suzuki/grand_vitara/1104913562-e40a0554/;640000.0;2008.0;195000.0;1.9;129.0;1.0;3.0;10.0;125.0;1 час назад;0.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1105130247-d319af88/;700000.0;2014.0;64000.0;1.6;123.0;0.0;3.0;1.0;113.0;1 час назад;1.0;11.0
12.0;https://auto.ru/cars/used/sale/skoda/fabia/1105040885-9f432514/;600000.0;2014.0;90000.0;1.2;86.0;0.0;3.0;16.0;113.0;1 час назад;1.0;0.0
1.0;https://auto.ru/cars/used/sale/daewoo/nexia/1104836165-848ae6a5/;150000.0;2010.0;191000.0;1.6;109.0;0.0;3.0;15.0;104.0;23 минуты назад;1.0;11.0
49.0;https://auto.ru/cars/used/sale/volkswagen/touareg/1104774575-3edea3df/;990000.0;2007.0;236000.0;3.0;240.0;1.0;1.0;3.0;104.0;1 час назад;0.0;8.0
55.0;https://auto.ru/cars/used/sale/hyundai/i30/1105014503-b96e6541/;670000.0;2013.0;114000.0;1.4;90.0;1.0;3.0;16.0;104.0;1 час назад;1.0;1.0
26.0;https://auto.ru/cars/used/sale/toyota/rav_4/1104609287-801adffa/;570000.0;2000.0;328000.0;2.0;150.0;0.0;3.0;3.0;125.0;1 час назад;0.0;2.0
26.0;https://auto.ru/cars/used/sale/toyota/corolla/1104264306-a224b670/;420000.0;2007.0;217000.0;1.6;124.0;0.0;2.0;15.0;26.0;1 час назад;1.0;8.0
27.0;https://auto.ru/cars/used/sale/mercedes/glc_klasse/1105256973-38386acf/;4190000.0;2020.0;9000.0;2.0;163.0;1.0;1.0;3.0;14.0;4 часа назад;0.0;11.0
61.0;https://auto.ru/cars/used/sale/ford/mondeo/1105105429-e252fbd3/;730000.0;2011.0;142000.0;1.6;120.0;0.0;3.0;15.0;104.0;1 час назад;1.0;1.0
26.0;https://auto.ru/cars/used/sale/toyota/corolla/1105195019-d00b35f3/;1610000.0;2018.0;40000.0;1.3;99.0;0.0;3.0;15.0;5.0;1 час назад;1.0;8.0
48.0;https://auto.ru/cars/used/sale/vaz/granta/1104905562-c10c7200/;430000.0;2015.0;33000.0;1.6;87.0;0.0;1.0;15.0;125.0;1 час назад;1.0;11.0
12.0;https://auto.ru/cars/used/sale/skoda/octavia/1105157793-ab6758e0/;990000.0;2014.0;117000.0;1.2;105.0;0.0;2.0;7.0;5.0;1 час назад;1.0;5.0
18.0;https://auto.ru/cars/used/sale/renault/fluence/1102998438-02a14a04/;490000.0;2010.0;162000.0;0.0;94.0;4.0;1.0;15.0;113.0;1 час назад;1.0;1.0
30.0;https://auto.ru/cars/used/sale/seat/leon/1104928550-40eba648/;700000.0;2013.0;202000.0;1.2;105.0;0.0;2.0;1.0;104.0;1 час назад;1.0;6.0
51.0;https://auto.ru/cars/used/sale/nissan/almera/1103689405-e69af160/;260000.0;2006.0;237000.0;1.8;116.0;0.0;1.0;15.0;113.0;1 час назад;1.0;13.0
27.0;https://auto.ru/cars/used/sale/mercedes/gls_klasse/1105231683-6e024ecf/;6200000.0;2018.0;40000.0;3.0;367.0;0.0;1.0;3.0;113.0;1 час назад;0.0;1.0
8.0;https://auto.ru/cars/used/sale/land_rover/discovery/1105147941-061f64f5/;1450000.0;2010.0;159000.0;2.7;190.0;1.0;1.0;3.0;104.0;1 час назад;0.0;5.0
26.0;https://auto.ru/cars/used/sale/toyota/land_cruiser_prado/1105253274-26a29cb5/;;2015.0;71000.0;4.0;282.0;0.0;1.0;3.0;135.0;NODATA;0.0;11.0
50.0;https://auto.ru/cars/used/sale/chevrolet/lacetti/1104703102-465afe7e/;370000.0;2007.0;227000.0;1.6;109.0;0.0;3.0;15.0;104.0;1 час назад;1.0;9.0
54.0;https://auto.ru/cars/used/sale/audi/q3/1104825765-6de10bc2/;3560000.0;2021.0;5000.0;1.5;150.0;0.0;2.0;3.0;104.0;1 час назад;1.0;8.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1104811525-0a327e03/;520000.0;2016.0;251000.0;1.4;107.0;0.0;3.0;15.0;104.0;1 час назад;1.0;8.0
26.0;https://auto.ru/cars/used/sale/toyota/camry/1104105205-c58863c3/;1140000.0;2014.0;275000.0;3.5;249.0;0.0;1.0;15.0;113.0;1 час назад;1.0;11.0
48.0;https://auto.ru/cars/used/sale/vaz/vesta/1105114313-d4c19e5e/;960000.0;2019.0;26000.0;1.6;113.0;0.0;0.0;16.0;114.0;2 часа назад;1.0;8.0
36.0;https://auto.ru/cars/used/sale/bmw/5er/1105228236-cfbb7bb0/;1700000.0;2013.0;152000.0;3.0;272.0;0.0;1.0;15.0;125.0;1 час назад;2.0;11.0
50.0;https://auto.ru/cars/used/sale/chevrolet/orlando/1105132689-0d37125c/;830000.0;2012.0;171000.0;2.4;176.0;0.0;3.0;4.0;5.0;1 час назад;1.0;11.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1104982536-468fb4c2/;690000.0;2013.0;127000.0;1.6;123.0;0.0;3.0;15.0;125.0;1 час назад;1.0;2.0
55.0;https://auto.ru/cars/used/sale/hyundai/accent/1105237695-d80707a7/;260000.0;2007.0;189000.0;1.3;86.0;0.0;3.0;15.0;113.0;1 час назад;1.0;1.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/l200/1104144922-1f8d4a67/;1550000.0;2015.0;197000.0;2.4;154.0;1.0;1.0;6.0;125.0;1 час назад;0.0;2.0
61.0;https://auto.ru/cars/used/sale/ford/mondeo/1104917512-318e33f8/;840000.0;2012.0;156000.0;2.0;140.0;1.0;3.0;15.0;5.0;1 час назад;1.0;5.0
15.0;https://auto.ru/cars/used/sale/kia/soul/1105097214-3082722d/;1440000.0;2017.0;88000.0;1.6;124.0;0.0;1.0;1.0;113.0;1 час назад;1.0;8.0
15.0;https://auto.ru/cars/used/sale/kia/cerato/1104703092-7508b455/;620000.0;2010.0;213000.0;1.6;126.0;0.0;1.0;15.0;104.0;1 час назад;1.0;5.0
49.0;https://auto.ru/cars/used/sale/volkswagen/touareg/1105180186-7c79a433/;1530000.0;2011.0;100000.0;4.1;340.0;1.0;1.0;3.0;104.0;1 час назад;0.0;5.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1105130247-d319af88/;700000.0;2014.0;64000.0;1.6;123.0;0.0;3.0;1.0;113.0;1 час назад;1.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/sorento/1104215983-8f215d6f/;1620000.0;2016.0;151000.0;2.0;184.0;1.0;1.0;3.0;104.0;1 час назад;1.0;5.0
54.0;https://auto.ru/cars/used/sale/audi/q7/1105298582-ed6f02d7/;2090000.0;2014.0;112000.0;3.0;238.0;1.0;1.0;3.0;14.0;36 минут назад;0.0;1.0
36.0;https://auto.ru/cars/used/sale/bmw/x7/1104885993-0369f7d8/;8740000.0;2020.0;18000.0;3.0;400.0;1.0;1.0;3.0;104.0;1 час назад;0.0;8.0
55.0;https://auto.ru/cars/used/sale/hyundai/sonata/1105058952-d4739b83/;350000.0;2007.0;259000.0;2.4;138.0;0.0;3.0;15.0;125.0;1 час назад;1.0;1.0
61.0;https://auto.ru/cars/used/sale/ford/focus/1104826583-ff769a1e/;440000.0;2012.0;68000.0;2.0;163.0;1.0;2.0;15.0;122.0;1 час назад;1.0;9.0
12.0;https://auto.ru/cars/used/sale/skoda/rapid/1105193768-a36ec371/;930000.0;2015.0;112000.0;1.4;90.0;1.0;2.0;7.0;113.0;1 час назад;1.0;9.0
20.0;https://auto.ru/cars/used/sale/opel/insignia/1105251088-c619a308/;980000.0;2012.0;165000.0;2.0;249.0;0.0;3.0;16.0;5.0;1 час назад;0.0;5.0
8.0;https://auto.ru/cars/used/sale/land_rover/range_rover/1104905505-98160074/;7030000.0;2018.0;50000.0;3.0;258.0;1.0;1.0;3.0;132.0;1 час назад;0.0;11.0
51.0;https://auto.ru/cars/used/sale/nissan/x_trail/1104844808-59f26343/;1840000.0;2018.0;114000.0;2.0;144.0;0.0;3.0;3.0;79.0;36 минут назад;1.0;1.0
50.0;https://auto.ru/cars/used/sale/chevrolet/orlando/1105132689-0d37125c/;830000.0;2012.0;171000.0;2.4;176.0;0.0;3.0;4.0;5.0;1 час назад;1.0;11.0
51.0;https://auto.ru/cars/used/sale/nissan/x_trail/1104844808-59f26343/;1840000.0;2018.0;114000.0;2.0;144.0;0.0;3.0;3.0;79.0;36 минут назад;1.0;1.0
20.0;https://auto.ru/cars/used/sale/opel/insignia/1105251088-c619a308/;980000.0;2012.0;165000.0;2.0;249.0;0.0;3.0;16.0;5.0;1 час назад;0.0;5.0
36.0;https://auto.ru/cars/used/sale/bmw/x1/1105257954-c98015d2/;1290000.0;2014.0;116000.0;2.0;184.0;1.0;3.0;3.0;5.0;1 час назад;0.0;5.0
48.0;https://auto.ru/cars/used/sale/vaz/2170/1104690648-d31a587c/;340000.0;2013.0;99000.0;1.8;123.0;0.0;3.0;15.0;113.0;1 час назад;1.0;2.0
61.0;https://auto.ru/cars/used/sale/ford/kuga/1105097349-ad77e9ce/;1700000.0;2018.0;61000.0;1.5;120.0;1.0;2.0;3.0;114.0;1 час назад;1.0;8.0
20.0;https://auto.ru/cars/used/sale/opel/astra/1104980747-ebe906e9/;490000.0;2010.0;187000.0;1.7;110.0;1.0;3.0;15.0;113.0;1 час назад;1.0;6.0
15.0;https://auto.ru/cars/used/sale/kia/soul/1105097214-3082722d/;1440000.0;2017.0;88000.0;1.6;124.0;0.0;1.0;1.0;113.0;1 час назад;1.0;8.0
51.0;https://auto.ru/cars/used/sale/nissan/terrano/1105139264-5d39bc25/;1550000.0;2019.0;42000.0;1.6;102.0;0.0;3.0;3.0;114.0;1 час назад;0.0;8.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1104982536-468fb4c2/;690000.0;2013.0;127000.0;1.6;123.0;0.0;3.0;15.0;125.0;1 час назад;1.0;2.0
13.0;https://auto.ru/cars/used/sale/mazda/2/1104747842-96b44b16/;450000.0;2009.0;130000.0;1.4;68.0;1.0;3.0;1.0;113.0;1 час назад;1.0;14.0
27.0;https://auto.ru/cars/used/sale/mercedes/e_klasse/1105224364-ed2089db/;3640000.0;2018.0;40000.0;2.0;184.0;0.0;3.0;15.0;104.0;1 час назад;2.0;9.0
48.0;https://auto.ru/cars/used/sale/vaz/xray/1105298276-d420276c/;1070000.0;2019.0;33000.0;1.6;106.0;0.0;3.0;1.0;125.0;31 минута назад;1.0;2.0
55.0;https://auto.ru/cars/used/sale/hyundai/sonata/1105058952-d4739b83/;350000.0;2007.0;259000.0;2.4;138.0;0.0;3.0;15.0;125.0;1 час назад;1.0;1.0
61.0;https://auto.ru/cars/used/sale/ford/focus/1104826583-ff769a1e/;440000.0;2012.0;68000.0;2.0;163.0;1.0;2.0;15.0;122.0;1 час назад;1.0;9.0
49.0;https://auto.ru/cars/used/sale/volkswagen/touareg/1105180186-7c79a433/;1530000.0;2011.0;100000.0;4.1;340.0;1.0;1.0;3.0;104.0;1 час назад;0.0;5.0
8.0;https://auto.ru/cars/used/sale/land_rover/range_rover/1105200489-a6554ce6/;;2014.0;158000.0;5.0;375.0;0.0;1.0;3.0;135.0;NODATA;0.0;1.0
50.0;https://auto.ru/cars/used/sale/chevrolet/niva/1104790677-c79cf1ef/;400000.0;2012.0;107000.0;1.7;80.0;0.0;3.0;3.0;104.0;1 час назад;0.0;11.0
8.0;https://auto.ru/cars/used/sale/land_rover/range_rover/1104905505-98160074/;7030000.0;2018.0;50000.0;3.0;258.0;1.0;1.0;3.0;132.0;1 час назад;0.0;11.0
45.0;https://auto.ru/cars/used/sale/ssang_yong/kyron/1104237491-b6c4b6bb/;760000.0;2012.0;116000.0;2.3;150.0;0.0;1.0;3.0;113.0;1 час назад;0.0;8.0
12.0;https://auto.ru/cars/used/sale/skoda/octavia/1104845005-bc073387/;960000.0;2013.0;87000.0;1.8;180.0;0.0;2.0;7.0;104.0;1 час назад;0.0;11.0
55.0;https://auto.ru/cars/used/sale/hyundai/accent/1105237695-d80707a7/;260000.0;2007.0;189000.0;1.3;86.0;0.0;3.0;15.0;113.0;1 час назад;1.0;1.0
57.0;https://auto.ru/cars/used/sale/uaz/patriot/1104680037-7559e63b/;770000.0;2016.0;76000.0;2.7;150.0;0.0;3.0;3.0;113.0;1 час назад;0.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/cerato/1104703092-7508b455/;620000.0;2010.0;213000.0;1.6;126.0;0.0;1.0;15.0;104.0;1 час назад;1.0;5.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1103721866-f8eb0fa3/;900000.0;2017.0;106000.0;1.4;100.0;0.0;1.0;15.0;125.0;1 час назад;1.0;11.0
61.0;https://auto.ru/cars/used/sale/ford/kuga/1104091948-5bb8707e/;1540000.0;2017.0;59000.0;2.0;150.0;1.0;2.0;3.0;113.0;1 час назад;0.0;9.0
